,index,STN_LABEL,AccidentSeverityCategory,COM_NAME,# of accidents,AccidentType,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentWeekDay,AccidentHour,latitude,longitude,Punkt,STR_NORTHING,STR_EASTING,STR_ESID,geom,address
2188,854,Obere Haldenstrasse,as1,Flaach,1,at0,FALSE,FALSE,FALSE,rt432,2729193.0,1269796.0,TG,4891,2016,12,aw404,20,47.566154257670625,9.15552186585535,POINT (9.15552186585535 47.56615425767063),1269796.0,2687452.0,10069553.0,"47.566154257670625,9.15552186585535","Mauren, Bergerstrasse, Berg (TG), Bezirk Weinfelden, Thurgau, 8576, Schweiz/Suisse/Svizzera/Svizra"
2189,831,Outremont,as1,Clos du Doubs,1,at0,FALSE,FALSE,FALSE,rt433,2678366.0,1247494.0,ZH,261,2011,10,aw404,16,47.373623952175215,8.476246806317052,POINT (8.476246806317052 47.37362395217522),1247494.0,2579176.0,10049464.0,"47.373623952175215,8.476246806317052","492, Albisriederstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8047, Schweiz/Suisse/Svizzera/Svizra"
2190,829,Ottiswil,as1,Grossaffoltern,1,at0,FALSE,TRUE,FALSE,rt433,2686369.0,1214933.0,SZ,1374,2012,9,aw405,15,47.07978062782266,8.575949783564553,POINT (8.575949783564553 47.07978062782266),1214933.0,2593573.0,10178723.0,"47.07978062782266,8.575949783564553","Wildspitzstrasse, Steinerberg, Schwyz, 6416, Schweiz/Suisse/Svizzera/Svizra"
2191,804,Passage des Tireurs-de-Sable,as1,Carouge (GE),1,at0,FALSE,FALSE,TRUE,rt432,2629008.0,1115711.0,VS,6292,2011,4,aw401,7,46.19223821179756,7.814388766611189,POINT (7.814388766611189 46.19223821179756),1115711.0,2500314.0,10221804.0,"46.19223821179756,7.814388766611189","213, Grächen, Visp, Valais/Wallis, 3925, Schweiz/Suisse/Svizzera/Svizra"
2192,828,Ost-Weststrasse,as1,Benken (SG),1,at1,FALSE,FALSE,TRUE,rt433,2684655.0,1228426.0,ZG,1701,2017,3,aw406,22,47.20135669779479,8.555912259249768,POINT (8.555912259249768 47.20135669779479),1228426.0,2716407.0,10230935.0,"47.20135669779479,8.555912259249768","Neuheimerstrasse, Inwil, Baar, Zug, 6340, Schweiz/Suisse/Svizzera/Svizra"
2193,805,Passage du Four à pain,as1,Evionnaz,1,at8,TRUE,FALSE,FALSE,rt432,2715913.0,1114725.0,TI,5002,2019,1,aw406,19,46.17402093860079,8.939662019796724,POINT (8.939662019796724 46.17402093860079),1114725.0,2567251.0,10141576.0,"46.17402093860079,8.939662019796724","elly's Café, 39, Via Cantonale, Progero, Gudo, Bellinzona, Circolo di Bellinzona, Distretto di Bellinzona, Ticino, 6515, Schweiz/Suisse/Svizzera/Svizra"
2194,806,Passage du Rond-Point,as1,Genève,1,at0,FALSE,FALSE,TRUE,rt433,2495519.0,1117063.0,GE,6607,2012,9,aw406,5,46.19689782388757,6.0851152396218735,POINT (6.085115239621874 46.19689782388757),1117063.0,2499958.0,10101405.0,"46.19689782388757,6.0851152396218735","Hôpital de Loëx, 151, Route de Loëx, Loëx, Bernex, Genève, 1233, Schweiz/Suisse/Svizzera/Svizra"
2195,807,Passerelle,as1,Rapperswil-Jona,1,at3,FALSE,FALSE,TRUE,rt433,2655499.0,1231398.0,AG,4139,2013,8,aw405,14,47.23117801625055,8.171503160677267,POINT (8.171503160677267 47.23117801625055),1231398.0,2704671.0,10231657.0,"47.23117801625055,8.171503160677267","K 336, Rickenbach, Bezirk Kulm, Luzern, 6221, Schweiz/Suisse/Svizzera/Svizra"
2196,808,Passerelle du Pont-Rouge,as1,Lancy,1,at0,FALSE,FALSE,TRUE,rt432,2498821.0,1116216.0,GE,6621,2019,1,aw403,17,46.18978466205049,6.1280674580208085,POINT (6.128067458020809 46.18978466205049),1116216.0,2498409.0,10222443.0,"46.18978466205049,6.1280674580208085","Voie Centrale, Les Acacias, Acacias, Genève, 1235, Schweiz/Suisse/Svizzera/Svizra"
2197,809,Passwangstrasse,as1,Allschwil,1,at0,FALSE,FALSE,FALSE,rt433,2680665.0,1267247.0,ZH,58,2020,2,aw401,12,47.55098853950101,8.510254930595439,POINT (8.510254930595439 47.55098853950101),1267247.0,2609388.0,10023441.0,"47.55098853950101,8.510254930595439","Glatt Wanderweg, Schachen, Glattfelden, Bezirk Bülach, Zürich, 8192, Schweiz/Suisse/Svizzera/Svizra"
2198,810,Pasteurstrasse,as1,St. Gallen,1,at5,FALSE,TRUE,FALSE,rt433,2740304.0,1256791.0,SG,3444,2011,4,aw406,10,47.446941231650605,9.29902915574195,POINT (9.29902915574195 47.44694123165061),1256791.0,2748918.0,10145784.0,"47.446941231650605,9.29902915574195","Engelburg, Hohfirst, Waldkirch, Wahlkreis St. Gallen, Sankt Gallen, 9205, Schweiz/Suisse/Svizzera/Svizra"
2199,811,Pantliswisweg,as1,Thal,1,at8,TRUE,FALSE,FALSE,rt432,2621522.0,1260363.0,BL,2829,2012,11,aw405,19,47.49367423453801,7.724225523179587,POINT (7.724225523179587 47.49367423453801),1260363.0,2761175.0,10225337.0,"47.49367423453801,7.724225523179587","Tannenweg, Liestal, Bezirk Liestal, Basel-Landschaft, 4410, Schweiz/Suisse/Svizzera/Svizra"
2200,812,Panoramaweg,as1,Neftenbach,1,at2,FALSE,FALSE,FALSE,rt430,2705301.0,1265200.0,ZH,298,2011,12,aw404,6,47.5290931914024,8.836997696459559,POINT (8.836997696459559 47.5290931914024),1265200.0,2692032.0,10172064.0,"47.5290931914024,8.836997696459559","A1, Flachrüti, Hagenbuch, Bezirk Winterthur, Zürich, 8523, Schweiz/Suisse/Svizzera/Svizra"
2201,813,Oberwilerstrasse,as1,Pfäffikon,1,at0,FALSE,FALSE,TRUE,rt433,2697699.0,1246678.0,ZH,198,2020,3,aw407,15,47.36370275667002,8.732009587560528,POINT (8.732009587560528 47.36370275667002),1246678.0,2702559.0,10136302.0,"47.36370275667002,8.732009587560528","Freudwilerstrasse, Buechholz, Wermatswil, Uster, Bezirk Uster, Zürich, 8615, Schweiz/Suisse/Svizzera/Svizra"
2202,814,Panoramaweg,as1,Kirchberg (SG),1,at0,FALSE,FALSE,FALSE,rt432,2607685.0,1252353.0,BL,2782,2011,11,aw407,5,47.42193825639564,7.540468347510965,POINT (7.540468347510965 47.42193825639564),1252353.0,2721297.0,10144822.0,"47.42193825639564,7.540468347510965","Zwingenstrasse, Brislach, Bezirk Laufen, Basel-Landschaft, 4225, Schweiz/Suisse/Svizzera/Svizra"
2203,815,Oberäntschbergweg,as1,Bassersdorf,1,at0,FALSE,FALSE,FALSE,rt430,2663801.0,1256743.0,AG,4021,2018,5,aw404,10,47.45837691080891,8.284732497193758,POINT (8.284732497193758 47.45837691080891),1256743.0,2688713.0,10248363.0,"47.45837691080891,8.284732497193758","A1;A3, Dättwil, Baden, Bezirk Baden, Aargau, 5405, Schweiz/Suisse/Svizzera/Svizra"
2204,816,Obstaldenstrasse,as1,Sarnen,1,at2,FALSE,TRUE,FALSE,rt433,2542978.0,1193491.0,VD,5566,2020,6,aw402,14,46.89007922862426,6.690424418528491,POINT (6.690424418528491 46.89007922862426),1193491.0,2658562.0,10182372.0,"46.89007922862426,6.690424418528491","Route de la Montagne, Provence, District du Jura-Nord vaudois, Vaud, 1428, Schweiz/Suisse/Svizzera/Svizra"
2205,817,Obstgarten,as1,Tuggen,1,at0,FALSE,FALSE,FALSE,rt430,2703681.0,1228594.0,SZ,1341,2017,11,aw401,17,47.200157114583135,8.807011480706656,POINT (8.807011480706656 47.20015711458313),1228594.0,2713706.0,10018019.0,"47.200157114583135,8.807011480706656","A3, Altendorf, March, Schwyz, 8852, Schweiz/Suisse/Svizzera/Svizra"
2206,818,Obstweg,as1,Bassersdorf,1,at0,FALSE,FALSE,FALSE,rt432,2636696.0,1255882.0,BL,2858,2016,3,aw406,15,47.452702266119076,7.925216250074894,POINT (7.925216250074894 47.45270226611908),1255882.0,2690046.0,10151410.0,"47.452702266119076,7.925216250074894","Naturschutzgebiet Tal, Anwilerstrasse, Anwil, Bezirk Sissach, Basel-Landschaft, 4467, Schweiz/Suisse/Svizzera/Svizra"
2207,819,Oedlishof,as1,Beinwil (Freiamt),1,at8,TRUE,FALSE,FALSE,rt439,2713476.0,1231718.0,SG,3338,2017,12,aw407,18,47.22664224479954,8.93704329859578,POINT (8.93704329859578 47.22664224479954),1231718.0,2668700.0,10032444.0,"47.22664224479954,8.93704329859578","Oberseeweg, Goldberg, Schmerikon, Wahlkreis See-Gaster, Sankt Gallen, 8716, Schweiz/Suisse/Svizzera/Svizra"
2208,820,Oelbergstrasse,as1,Menziken,1,at0,FALSE,FALSE,TRUE,rt433,2732353.0,1232848.0,SG,3360,2016,6,aw402,0,47.233291310420014,9.186563976871069,POINT (9.186563976871069 47.23329131042001),1232848.0,2656462.0,10051537.0,"47.233291310420014,9.186563976871069","Bühlerstrasse, Krummenau, Neu St. Johann, Nesslau, Wahlkreis Toggenburg, Sankt Gallen, 9652, Schweiz/Suisse/Svizzera/Svizra"
2209,821,Oelestrasse,as1,Gossau (ZH),1,at6,FALSE,FALSE,TRUE,rt432,2724430.0,1240293.0,SG,3379,2012,4,aw406,15,47.30178101747171,9.084021397660363,POINT (9.084021397660363 47.30178101747171),1240293.0,2699909.0,10110276.0,"47.30178101747171,9.084021397660363","Rickenstrasse, Wattwil, Wahlkreis Toggenburg, Sankt Gallen, 9630, Schweiz/Suisse/Svizzera/Svizra"
2210,822,Oeleweg,as1,Grossaffoltern,1,at00,FALSE,FALSE,TRUE,rt432,2722037.0,1212042.0,GL,1632,2015,6,aw404,16,47.04817122499809,9.044739851276702,POINT (9.044739851276702 47.04817122499809),1212042.0,2592257.0,10004039.0,"47.04817122499809,9.044739851276702","Reservoir Auli, Klöntalerstrasse, Auli, Staldengarten, Riedern, Glarus, 8750, Schweiz/Suisse/Svizzera/Svizra"
2211,823,Oeliweg,as1,Untersiggenthal,1,at6,FALSE,FALSE,FALSE,rt432,2715460.0,1261369.0,TG,4781,2011,6,aw401,13,47.492937344475656,8.9708806770232,POINT (8.970880677023199 47.49293734447566),1261369.0,2662184.0,10117828.0,"47.492937344475656,8.9708806770232","Wilerstrasse, Möriswang, Unter Tuttwil, Wängi, Bezirk Münchwilen, Thurgau, 9545, Schweiz/Suisse/Svizzera/Svizra"
2212,824,Olpisweg,as1,Elgg,1,at0,FALSE,TRUE,FALSE,rt433,2716879.0,1258382.0,TG,4761,2011,4,aw401,22,47.46582689966383,8.988923966995156,POINT (8.988923966995156 47.46582689966383),1258382.0,2707525.0,10248821.0,"47.46582689966383,8.988923966995156","7, Feldstrasse, Sirnach, Bezirk Münchwilen, Thurgau, 8370, Schweiz/Suisse/Svizzera/Svizra"
2213,825,Oobern-Feissenmoos,as1,Nesslau,1,at6,FALSE,FALSE,FALSE,rt432,2719827.0,1234945.0,SG,3341,2014,6,aw401,6,47.25454042135243,9.021743858026666,POINT (9.021743858026666 47.25454042135243),1234945.0,2733404.0,10225468.0,"47.25454042135243,9.021743858026666","Rickenstrasse, Gebertingen, Gommiswald, Wahlkreis See-Gaster, Sankt Gallen, 8737, Schweiz/Suisse/Svizzera/Svizra"
2214,826,Orchideenweg,as1,Zuzgen,1,at0,FALSE,FALSE,FALSE,rt433,2616887.0,1264331.0,BL,2770,2015,6,aw402,15,47.529496719956875,7.662868139577081,POINT (7.662868139577081 47.52949671995687),1264331.0,2634443.0,10195023.0,"47.529496719956875,7.662868139577081","Rothausstrasse, Muttenz, Bezirk Arlesheim, Basel-Landschaft, 4132, Schweiz/Suisse/Svizzera/Svizra"
2215,827,Ortsverbindung,as1,Schneisingen,1,at0,FALSE,TRUE,FALSE,rt432,2667112.0,1263687.0,AG,4312,2012,5,aw401,16,47.520497361282914,8.329683721935746,POINT (8.329683721935746 47.52049736128291),1263687.0,2667967.0,10239899.0,"47.520497361282914,8.329683721935746","Lengnau, Bezirk Zurzach, Aargau, 5426, Schweiz/Suisse/Svizzera/Svizra"
2216,533,Mittelstrasse,as1,Aegerten,1,at1,FALSE,TRUE,FALSE,rt433,2586586.0,1218776.0,BE,733,2011,7,aw401,16,47.11983588599869,7.261865730053411,POINT (7.261865730053411 47.11983588599869),1218776.0,2588887.0,10012622.0,"47.11983588599869,7.261865730053411","48, Erlenstrasse, Brügg, Verwaltungskreis Biel/Bienne, Verwaltungsregion Seeland, Bern/Berne, 2555, Schweiz/Suisse/Svizzera/Svizra"
2217,531,Mistelberg,as1,Wynigen,1,at0,FALSE,TRUE,FALSE,rt433,2743359.0,1215557.0,SG,3292,2020,7,aw405,12,47.075510404854995,9.326367960178075,POINT (9.326367960178075 47.075510404855),1215557.0,2619298.0,10088333.0,"47.075510404854995,9.326367960178075","Egg, Sässliwiesenstrasse, Flums, Wahlkreis Sarganserland, Sankt Gallen, 8895, Schweiz/Suisse/Svizzera/Svizra"
2218,1832,Chemin des Alpes,as1,Montanaire,1,at0,FALSE,FALSE,TRUE,rt431,2688008.0,1167876.0,UR,1208,2011,9,aw406,6,46.6563200538458,8.588450171819925,POINT (8.588450171819925 46.6563200538458),1167876.0,2547705.0,10242093.0,"46.6563200538458,8.588450171819925","A2, Bahnhofgebäude, Hospental, Circolo di Airolo, Korporation Ursern, Uri, 6493, Schweiz/Suisse/Svizzera/Svizra"
2219,246,Rainstrasse,as1,Obersiggenthal,1,at1,FALSE,FALSE,FALSE,rt432,2649483.0,1260319.0,AG,4094,2012,1,aw402,6,47.491770439231054,8.095258353712378,POINT (8.095258353712378 47.49177043923105),1260319.0,2664476.0,10034987.0,"47.491770439231054,8.095258353712378","Bözbergstrasse, Effingen, Böztal, Bezirk Brugg, Aargau, 5078, Schweiz/Suisse/Svizzera/Svizra"
2220,235,Pilatusweg,as1,Zofingen,1,at2,TRUE,FALSE,FALSE,rt433,2595634.0,1236659.0,BE,700,2012,11,aw402,7,47.28081050183321,7.380919796478356,POINT (7.380919796478356 47.28081050183321),1236659.0,2638515.0,10038212.0,"47.28081050183321,7.380919796478356","Moutier, Promenade Max-Robert, Vieille Ville, Moutier, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2740, Schweiz/Suisse/Svizzera/Svizra"
2221,236,Pistenweg,as1,Sattel,1,at8,FALSE,FALSE,FALSE,rt433,2590041.0,1213806.0,BE,306,2018,6,aw405,10,47.075192662140275,7.30750440375315,POINT (7.30750440375315 47.07519266214027),1213806.0,2692083.0,10020549.0,"47.075192662140275,7.30750440375315","Lyss, Verwaltungskreis Seeland, Verwaltungsregion Seeland, Bern/Berne, 3250, Schweiz/Suisse/Svizzera/Svizra"
2222,237,Profrantschingstrasse,as1,Salgesch,1,at4,FALSE,TRUE,FALSE,rt432,2502165.0,1128159.0,VD,5723,2020,8,aw403,15,46.29770008258963,6.168867716127416,POINT (6.168867716127416 46.29770008258963),1128159.0,2610669.0,10237468.0,"46.29770008258963,6.168867716127416","22, Route de la Gare, Mies, District de Nyon, Vaud, 1295, Schweiz/Suisse/Svizzera/Svizra"
2223,238,Promenade RIVOIRE,as1,Le Grand-Saconnex,1,at0,FALSE,FALSE,TRUE,rt433,2688667.0,1120640.0,TI,5136,2013,6,aw402,17,46.23136224901834,8.58801949764939,POINT (8.588019497649389 46.23136224901834),1120640.0,2498387.0,10222161.0,"46.23136224901834,8.58801949764939","Monte della Chià, Vergeletto, Onsernone, Circolo d'Onsernone, Distretto di Locarno, Ticino, 6664, Schweiz/Suisse/Svizzera/Svizra"
2224,239,Promenade de l'Observatoire,as1,Genève,1,at6,FALSE,FALSE,TRUE,rt432,2492566.0,1117303.0,GE,6638,2013,5,aw405,18,46.198591042997904,6.046812385323237,POINT (6.046812385323237 46.1985910429979),1117303.0,2500668.0,10221744.0,"46.198591042997904,6.046812385323237","Route du Bois-de-Bay, Peney Dessous, Satigny, Genève, 1242, Schweiz/Suisse/Svizzera/Svizra"
2225,240,Rampenstrasse,as1,Thun,1,at0,FALSE,FALSE,FALSE,rt433,2582466.0,1178275.0,FR,2294,2011,12,aw406,11,46.755426963029244,7.209143141172313,POINT (7.209143141172313 46.75542696302924),1178275.0,2614578.0,10049314.0,"46.755426963029244,7.209143141172313","60, Ärgerastrasse, Giffers, Sensebezirk, Fribourg/Freiburg, 1735, Schweiz/Suisse/Svizzera/Svizra"
2226,241,Rain,as1,Oberegg,1,at6,FALSE,FALSE,TRUE,rt432,2646680.0,1254391.0,AG,4004,2012,9,aw404,0,47.43866051953071,8.057444431608031,POINT (8.057444431608031 47.43866051953071),1254391.0,2758727.0,10022528.0,"47.43866051953071,8.057444431608031","Staffeleggstrasse, Asp, Densbüren, Bezirk Aarau, Aargau, 5025, Schweiz/Suisse/Svizzera/Svizra"
2227,242,Rain,as1,Riggisberg,1,at8,TRUE,FALSE,FALSE,rt433,2538755.0,1181365.0,VD,5938,2015,5,aw405,9,46.780631148761664,6.636645845822749,POINT (6.636645845822749 46.78063114876166),1181365.0,2600999.0,10011586.0,"46.780631148761664,6.636645845822749","Rue d'Orbe, Yverdon-les-Bains, District du Jura-Nord vaudois, Vaud, 1400, Schweiz/Suisse/Svizzera/Svizra"
2228,243,Rainhof,as1,Tuggen,1,at0,FALSE,FALSE,FALSE,rt432,2626073.0,1228586.0,BE,329,2014,12,aw405,19,47.20770026311961,7.782772001106828,POINT (7.782772001106828 47.20770026311961),1228586.0,2713835.0,10062677.0,"47.20770026311961,7.782772001106828","Langenthal, Verwaltungskreis Oberaargau, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 4900, Schweiz/Suisse/Svizzera/Svizra"
2229,244,Rainspergstrasse,as1,Bubikon,1,at0,FALSE,FALSE,TRUE,rt432,2681439.0,1235877.0,ZH,4,2017,4,aw405,16,47.26877326984749,8.514821164663246,POINT (8.514821164663246 47.26877326984749),1235877.0,2704532.0,10054049.0,"47.26877326984749,8.514821164663246","Albispassstrasse, Hausen am Albis, Bezirk Affoltern, Zürich, 9814, Schweiz/Suisse/Svizzera/Svizra"
2230,245,Rainstrasse,as1,Maur,1,at0,FALSE,FALSE,FALSE,rt433,2749538.0,1243918.0,AI,3103,2014,5,aw406,3,47.32916152011972,9.417115568376069,POINT (9.417115568376069 47.32916152011972),1243918.0,2693025.0,10175582.0,"47.32916152011972,9.417115568376069","Bleichestrasse, Steinegg, Rüte, Appenzell Innerrhoden, 9050, Schweiz/Suisse/Svizzera/Svizra"
2231,247,Rainweg,as1,Oensingen,1,at8,TRUE,FALSE,FALSE,rt432,2611678.0,1238030.0,SO,2424,2015,12,aw405,18,47.293054749848515,7.593013454245416,POINT (7.593013454245416 47.29305474984852),1238030.0,2621130.0,10022617.0,"47.293054749848515,7.593013454245416","Thalstrasse, Herbetswil, Bezirk Thal, Amtei Thal-Gäu, Solothurn, 4715, Schweiz/Suisse/Svizzera/Svizra"
2232,314,Rue de la Muse,as1,Genève,1,at0,FALSE,FALSE,FALSE,rt433,2711686.0,1117312.0,TI,5138,2016,7,aw404,14,46.19800283801274,8.885554812319889,POINT (8.885554812319889 46.19800283801274),1117312.0,2499668.0,10101415.0,"46.19800283801274,8.885554812319889","Monti di Ditto, Agarone, Cugnasco-Gerra, Circolo della Navegna, Distretto di Locarno, Ticino, 6597, Schweiz/Suisse/Svizzera/Svizra"
2233,248,Rainweg,as1,Richterswil,1,at0,FALSE,FALSE,FALSE,rt432,2570098.0,1228243.0,BE,437,2013,6,aw407,3,47.2044466901045,7.043967433615887,POINT (7.043967433615887 47.2044466901045),1228243.0,2694111.0,10141938.0,"47.2044466901045,7.043967433615887","248.2, Les Vacheries Bruniers, Mont-Tramelan, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2723, Schweiz/Suisse/Svizzera/Svizra"
2234,249,Ramisberg,as1,Landiswil,1,at00,TRUE,FALSE,FALSE,rt439,2600817.0,1200292.0,BE,351,2017,12,aw406,4,46.95370894748992,7.449365109726593,POINT (7.449365109726593 46.95370894748992),1200292.0,2619507.0,10005932.0,"46.95370894748992,7.449365109726593","71, Schänzlistrasse, Altenberg, Stadtteil V, Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3013, Schweiz/Suisse/Svizzera/Svizra"
2235,250,Ramistelstrasse,as1,Elgg,1,at7,FALSE,FALSE,FALSE,rt439,2613250.0,1263066.0,BL,2769,2019,7,aw401,11,47.518202645460505,7.614534328587297,POINT (7.614534328587297 47.51820264546051),1263066.0,2705753.0,10204034.0,"47.518202645460505,7.614534328587297","Alters- und Pflegeheim Hofmatt, 3, Pumpwerkstrasse, Münchenstein, Bezirk Arlesheim, Basel-Landschaft, 4142, Schweiz/Suisse/Svizzera/Svizra"
2236,251,Rampe QUIDORT,as1,Lancy,1,at0,FALSE,FALSE,FALSE,rt432,2596801.0,1116732.0,VS,6089,2019,11,aw401,15,46.2020370124222,7.39720119657064,POINT (7.39720119657064 46.2020370124222),1116732.0,2498669.0,10175731.0,"46.2020370124222,7.39720119657064","Vex, La Tueille, Route d'Hérémence, Le Château, Les Prasses, Vex, Hérens, Valais/Wallis, 2305, Schweiz/Suisse/Svizzera/Svizra"
2237,252,Ramsenhübel,as1,Diegten,1,at8,TRUE,FALSE,FALSE,rt430,2685014.0,1251243.0,ZH,261,2011,8,aw404,20,47.40651564695072,8.564971913264605,POINT (8.564971913264605 47.40651564695072),1251243.0,2627364.0,10159087.0,"47.40651564695072,8.564971913264605","Schörlistrasse, A1L, Schwamendingen Mitte, Schwamendingen, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra"
2238,253,Promenade des Crêts,as1,Genève,1,at0,FALSE,FALSE,TRUE,rt430,2496793.0,1119597.0,GE,6643,2019,6,aw402,20,46.21988613959575,6.101056036101249,POINT (6.101056036101249 46.21988613959575),1119597.0,2498610.0,10221749.0,"46.21988613959575,6.101056036101249","A1, Châtelaine, Vernier, Genève, 1214, Schweiz/Suisse/Svizzera/Svizra"
2239,254,Ramsenweg,as1,Neckertal,1,at8,TRUE,FALSE,FALSE,rt433,2745694.0,1247812.0,AI,3104,2014,10,aw402,17,47.365035511881416,9.367544196376944,POINT (9.367544196376944 47.36503551188142),1247812.0,2729947.0,10233310.0,"47.365035511881416,9.367544196376944","Oberbüel, Enggenhütten, Schlatt-Haslen, Appenzell Innerrhoden, 9054, Schweiz/Suisse/Svizzera/Svizra"
2240,255,Rankstrasse,as1,Erlenbach (ZH),1,at6,FALSE,FALSE,FALSE,rt431,2596468.0,1240245.0,BE,704,2016,12,aw404,8,47.313069728266264,7.391914200279301,POINT (7.391914200279301 47.31306972826626),1240245.0,2687627.0,10002361.0,"47.313069728266264,7.391914200279301","Tunnel de la Roche St-Jean, Courrendlin, District de Delémont, Région administrative du Jura bernois, Jura, 2830, Schweiz/Suisse/Svizzera/Svizra"
2241,256,Rankweg,as1,Küttigen,1,at0,FALSE,FALSE,FALSE,rt433,2759472.0,1251431.0,AI,3111,2013,5,aw402,16,47.39438300158148,9.551163802097577,POINT (9.551163802097577 47.39438300158148),1251431.0,2646058.0,10035987.0,"47.39438300158148,9.551163802097577","15, Untere Kapfstrasse, Oberegg, Appenzell Innerrhoden, 9450, Schweiz/Suisse/Svizzera/Svizra"
2242,257,Rankweg,as1,Tecknau,1,at0,FALSE,FALSE,FALSE,rt432,2636696.0,1255882.0,BL,2858,2016,3,aw406,15,47.452702266119076,7.925216250074894,POINT (7.925216250074894 47.45270226611908),1255882.0,2633360.0,10120374.0,"47.452702266119076,7.925216250074894","Naturschutzgebiet Tal, Anwilerstrasse, Anwil, Bezirk Sissach, Basel-Landschaft, 4467, Schweiz/Suisse/Svizzera/Svizra"
2243,258,Rollimatt,as1,Hägendorf,1,at4,FALSE,FALSE,FALSE,rt433,2593238.0,1242393.0,JU,6704,2018,6,aw407,15,47.332364101178634,7.349163758102473,POINT (7.349163758102473 47.33236410117863),1242393.0,2630145.0,10057735.0,"47.332364101178634,7.349163758102473","Route de Châtillon, Châtillon (JU), District de Delémont, Jura, 2843, Schweiz/Suisse/Svizzera/Svizra"
2244,234,Pilatusstrasse,as1,Sachseln,1,at8,TRUE,FALSE,FALSE,rt433,2759615.0,1191077.0,GR,3901,2017,10,aw405,10,46.85167016229374,9.531729726210331,POINT (9.531729726210331 46.85167016229374),1191077.0,2661139.0,10091590.0,"46.85167016229374,9.531729726210331","Botty, Bahnhofstrasse, Chur, Plessur, Graubünden/Grischun/Grigioni, 7001, Schweiz/Suisse/Svizzera/Svizra"
2245,233,Pilatusstrasse,as1,Aarburg,1,at0,FALSE,FALSE,FALSE,rt433,2702247.0,1240861.0,ZH,121,2020,10,aw405,15,47.31070040797984,8.79087932385294,POINT (8.790879323852939 47.31070040797984),1240861.0,2635143.0,10120117.0,"47.31070040797984,8.79087932385294","Bönlerstrasse, Unterwetzikon, Wetzikon (ZH), Bezirk Hinwil, Zürich, 8624, Schweiz/Suisse/Svizzera/Svizra"
2246,232,Pilatusblick,as1,Rain,1,at0,FALSE,FALSE,FALSE,rt433,2578922.0,1219879.0,BE,726,2012,12,aw404,13,47.12955648811907,7.160821989303107,POINT (7.160821989303107 47.12955648811907),1219879.0,2661858.0,10157023.0,"47.12955648811907,7.160821989303107","Route d'Orvin, Lamboing, Plateau de Diesse, Arrondissement administratif du Jura bernois, Région administrative du Jura bernois, Bern/Berne, 2516, Schweiz/Suisse/Svizzera/Svizra"
2247,231,Picassoplatz,as1,Basel,1,at8,TRUE,FALSE,FALSE,rt432,2631142.0,1266957.0,AG,4254,2012,11,aw405,23,47.5525941282858,7.852344253480616,POINT (7.852344253480616 47.5525941282858),1266957.0,2611758.0,10026766.0,"47.5525941282858,7.852344253480616","Landstrasse, Möhlin, Bezirk Rheinfelden, Aargau, 4313, Schweiz/Suisse/Svizzera/Svizra"
2248,208,Proderstrasse,as1,Sargans,1,at8,TRUE,FALSE,FALSE,rt433,2619870.0,1213570.0,BE,951,2011,11,aw403,13,47.072849844237076,7.700238804050174,POINT (7.700238804050174 47.07284984423708),1213570.0,2751758.0,10024162.0,"47.072849844237076,7.700238804050174","Fuchsloch, Affoltern im Emmental, Verwaltungskreis Emmental, Verwaltungsregion Emmental-Oberaargau, Bern/Berne, 3413, Schweiz/Suisse/Svizzera/Svizra"
2249,209,Place de l'Eglise,as1,Démoret,1,at8,TRUE,FALSE,FALSE,rt432,2614289.0,1177597.0,BE,942,2015,11,aw406,13,46.74940906270796,7.625635733969306,POINT (7.625635733969306 46.74940906270796),1177597.0,2547857.0,10071866.0,"46.74940906270796,7.625635733969306","36, Frutigenstrasse, Thun, Verwaltungskreis Thun, Verwaltungsregion Oberland, Bern/Berne, 3601, Schweiz/Suisse/Svizzera/Svizra"
2250,210,Place de Lussery,as1,Lussery-Villars,1,at0,FALSE,FALSE,TRUE,rt431,2752782.0,1164761.0,GR,3701,2015,8,aw401,17,46.616627364610615,9.433392305932657,POINT (9.433392305932657 46.61662736461061),1164761.0,2530054.0,10030858.0,"46.616627364610615,9.433392305932657","A13, Pignia, Andeer, Viamala, Graubünden/Grischun/Grigioni, 7443, Schweiz/Suisse/Svizzera/Svizra"
2251,211,Rebenstrasse,as1,Bättwil,1,at3,FALSE,FALSE,TRUE,rt433,2622333.0,1259839.0,BL,2829,2020,9,aw405,19,47.488934470460855,7.734961418349808,POINT (7.734961418349808 47.48893447046085),1259839.0,2605144.0,10094611.0,"47.488934470460855,7.734961418349808","Gasstrasse, Liestal, Bezirk Liestal, Basel-Landschaft, 4410, Schweiz/Suisse/Svizzera/Svizra"
